,cik_str,ticker,title,SIC
7890,1835068,NPCT,Nuveen Core Plus Impact Fund,
7891,1941158,WETO,Webus International Ltd.,4100
7892,1940322,MDLB,Medlab Clinical Ltd.,2834
7893,1935092,CETI,"Cyber Enviro-Tech, Inc.",3690
7894,1974952,AMGS,Prospect Energy Holdings Corp.,6770
7895,1959224,SWIN,"Solowin Holdings, Ltd.",6211
7896,1958489,CRGT,"Cortigent, Inc.",3845
7897,1867506,DDCIU,"Diffuse Digital 30, LP",
7898,1924482,IBG,Innovation Beverage Group Ltd,2080
7899,1926451,TWEN,T20 HOLDINGS LTD.,1700
7900,1964657,LBIO,"Denali SPAC Holdco, Inc.",3845
7901,1868395,YIBO,Planet Image International Ltd,3555
7902,1864448,WEJOQ,Wejo Group Ltd,7374
7903,1892292,MSS,Maison Solutions Inc.,5411
7904,1348952,ELC,"ENTERGY LOUISIANA, LLC",4911
7905,1011060,NORD,Nordicus Partners Corp,3841
7906,926865,CECL,CECIL BANCORP INC,6035
7907,1964801,RUSA,IWAC HOLDINGS INC.,5960
7908,1918056,BEEP,Mobile Infrastructure Trust,6798
7909,1948370,PMC,PIMCO Municipal Credit Income Fund,
7910,1861733,JJOC,JJ Opportunity Corp.,6770
7911,1732078,FROPX,Flat Rock Opportunity Fund,
7912,1888525,UBXG,U-BX Technology Ltd.,7370
7913,1837824,SESG,Sprott ESG Gold ETF,6221
7914,1873504,NWAC,Namaste World Acquisition Corp,6770
7915,1895144,GODN,Golden Star Acquisition Corp,6770
7916,1869901,ZTOP,Zi Toprun Acquisition Corp.,6770
7917,1671132,SONG,Music Licensing Inc.,7900
7918,1946025,SUNH,Xuhang Holdings Ltd,7310
7919,1948099,MTEN,Mingteng International Corp Inc.,3442
7920,1934245,SPGC,"Sacks Parente Golf, Inc.",3949
7921,1942808,EGOX,Next.e.GO B.V.,3711
7922,1936224,SRFM,SURF AIR MOBILITY INC.,4522
7923,1951089,CRML,Critical Metals Corp.,1000
7924,1405513,UNL,"United States 12 Month Natural Gas Fund, LP",6221
7925,1503658,LVDW,LiquidValue Development Inc.,6500
7926,1558924,TNT,Tenet Fintech Group Inc.,7372
7927,1567264,INTS,"INTENSITY THERAPEUTICS, INC.",2836
7928,1898722,MDRN,Modern Mining Technology Corp.,4953
7929,1851651,BRNI,Beroni Group Ltd,2834
7930,1888980,LRE,"LEAD REAL ESTATE CO., LTD",1531
7931,1434389,UNSS,"UNIVERSAL SOLAR TECHNOLOGY, INC.",3433
7932,1568905,PRDEX,PREDEX,
7933,1603652,ULY,Urgent.ly Inc.,7374
7934,1970622,IPXX,Inflection Point Acquisition Corp. II,6770
7935,1835104,INTM,"INTERMEDIA CLOUD COMMUNICATIONS, INC.",7372
7936,1956401,MNGA,MNG Havayollari ve Tasimacilik A.S.,4513
7937,1753712,LARAX,Lord Abbett Credit Opportunities Fund,
7938,1906195,ASPP,"Abri SPAC 2, Inc.",6770
7939,1957489,ABLV,Able View Global Inc.,5960
7940,1908705,GLE,Global Engine Group Holding Ltd,7374
7941,1726822,ADOB,Soul Biotechnology Corp,2833
7942,1368757,GTTJ,"GTJ REIT, INC.",6798
7943,1940372,SODR,SONDORS Inc.,3751
7944,1979330,NBBK,"NB Bancorp, Inc.",
7945,1705181,ETCG,Grayscale Ethereum Classic Trust (ETC),6221
7946,1907702,HESP,"Hesperos, Inc",8731
7947,1812673,HUAK,"Huake Holding Biology Co., LTD",2070
7948,1843875,TRCC,TRACCOM INC.,3823
7949,1868110,HGIA,"HENGGUANG HOLDING CO, Ltd",6411
7950,1690842,PLTM,GraniteShares Platinum Trust,6221
7951,1737936,CNROX,City National Rochdale Strategic Credit Fund,
7952,1062128,MNKA,"Manuka, Inc.",2890
7953,1124959,XSIAX,VOYA CREDIT INCOME FUND,
7954,1353226,GJR,"STRATS(SM) Trust for Procter & Gamble Securities, Series 2006-1",6189
7955,1427437,ETI-P,"ENTERGY TEXAS, INC.",4911
7956,1383151,UUP,Invesco DB US Dollar Index Bullish Fund,6221
7957,1496254,LTAFX,Alternative Strategies Fund,
7958,1639953,SAGN,Sagoon Inc.,7374
7959,1561032,HTIA,"Healthcare Trust, Inc.",6798
7960,1960081,XJET,XJet Ltd.,3559
7961,1467808,CORBF,Global Cord Blood Corp,8090
7962,1959023,SGD,Safe & Green Development Corp,6500
7963,1948697,SPPL,SIMPPLE LTD.,8744
7964,1963088,ATCH,"Calculator New Pubco, Inc.",6199
7965,1751156,EIOAX,ELLINGTON INCOME OPPORTUNITIES FUND,
7966,1956552,NISM,Newsight Imaging Ltd.,3674
7967,1932470,AGII,AgiiPlus Inc.,6500
7968,1481585,GXXY,"Galexxy Holdings, Inc.",5960
7969,1687898,VCRRX,Versus Capital Real Assets Fund LLC,
7970,1810200,ONS,ONS Acquisition Corp.,6770
7971,1900564,WRNT,WARRANTEE INC.,7380
7972,1885840,XYGJ,Fortune Joy International Acquisition Corp,6770
7973,1294808,PYT,PPLUS Trust Series GSC-2,6189
7974,1353611,FXB,Invesco CurrencyShares British Pound Sterling Trust,6221
7975,70502,NRUC,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/,6159
7976,823277,CHSCP,CHS INC,5150
7977,1873529,KLC,"KinderCare Learning Companies, Inc.",8351
7978,1880431,VOCO,Vocodia Holdings Corp,7371
7979,1900035,FP,First Person Ltd.,2833
7980,1956955,UMAC,"Unusual Machines, Inc.",3663
7981,1801956,CLRS,Claire's Holdings LLC,5600
7982,1952202,JR,JINRONG HOLDINGS LTD.,8090
7983,1937987,FBYD,"Falcon's Beyond Global, Inc.",7990
7984,1949478,DTCK,DAVIS COMMODITIES Ltd,5150
7985,1905951,BSME,"MED EIBY Holding Co., Ltd",3841
7986,1893124,ZAAG,"ZA Group, Inc.",0100
7987,1958713,MI,NFT Ltd,6199
7988,1947756,MERQ,Merqueo Holdings,5140
7989,1879754,EHGO,EShallGo Inc.,7359
7990,1880047,ELSN,Eleison Pharmaceuticals Inc,2834
7991,1717976,WEIB,Weiss Strategic Interval Fund,
7992,1674356,TPTA,"Terra Property Trust, Inc.",6798
7993,1381871,BOMO,"bowmo, Inc.",3751
7994,1714919,SAVU,BioLife4D Corp,2836
7995,1966734,AITR,AI Transportation Acquisition Corp,6770
7996,1821534,EXOD,"Exodus Movement, Inc.",6199
7997,1946703,WBUY,WEBUY GLOBAL LTD,5900
7998,1951667,CTNT,CHEETAH NET SUPPLY CHAIN SERVICE INC.,5010
7999,1807689,FCCI,"FAST CASUAL CONCEPTS, INC.",5810
8000,1905448,WXT,"Wuxin Technology Holdings, Inc.",7372
8001,1874907,DEFG,Grayscale Decentralized Finance (DeFi) Fund LLC,
8002,1879403,LRHC,La Rosa Holdings Corp.,6531
8003,1908233,MNX,"MN8 Energy, Inc.",4931
8004,1943661,CVTO,Covalto Ltd.,6159
8005,1791929,DPUI,"DISCOUNT PRINT USA, INC.",2750
8006,1909142,BOUW,Boustead Wavefront Inc.,6199
8007,1748945,HZEN,Grayscale Horizen Trust (ZEN),6199
8008,1725295,TSIFX,"Ecofin Tax-Exempt Private Credit Fund, Inc.",
8009,1792799,QHI,QINHONG INTERNATIONAL GROUP,6199
8010,1958217,LZM,Lifezone Metals Ltd,1000
8011,1891367,RVR,"REV Renewables, Inc.",4911
8012,1946485,FPAQ,FPA ENERGY ACQUISITION CORP.,
8013,1831523,SFCO,Southern Financial Corp,
8014,1951067,CISS,C3is Inc.,4412
8015,1962481,BOF,BranchOut Food Inc.,2000
8016,1353612,FXC,Invesco CurrencyShares Canadian Dollar Trust,6221
8017,1736510,NICHX,Variant Alternative Income Fund,
8018,1850767,ACMSY,Accustem Sciences Inc.,2834
8019,1803487,SCIT,Sancai Holding Group Ltd.,7372
8020,1670196,DSWR,Deseo Swimwear Inc.,2300
8021,1356284,GJS,"STRATS(SM) Trust for Goldman Sachs Group Securities, Series 2006-2",6189
8022,1052354,MADL,MAN AHL DIVERSIFIED I LP,6221
8023,1610718,ODRS,"Outdoor Specialty Products, Inc.",3949
8024,1975723,STA,HWEL Holdings Corp.,2834
8025,1936031,LEC,LAFAYETTE ENERGY CORP.,1311
8026,1625297,INDV,INDIVIOR PLC,2834
8027,1771951,WEIX,Dynamic Shares Trust,6221
8028,1793895,CDTG,CDT Environmental Technology Investment Holdings Ltd,4950
8029,1927309,ALKD,Alkaid Acquisition Corp.,6770
8030,1896425,LBGJ,Li Bang International Corp Inc.,3580
8031,1960074,DVGR,Digital Virgo Group S.A.,7371
8032,1940177,PODC,"Courtside Group, Inc.",7370
8033,1888780,LEWY,"LEEWAY SERVICES, INC.",4213
8034,1873454,RYET,Ruanyun Edai Technology Inc.,7372
8035,1838406,BKV,BKV Corp,1311
8036,1928581,FTEL,Fitell Corp,3949
8037,1917890,PSIG,PSI Group Holdings Ltd.,4731
8038,1936574,IMSV,IMMRSIV Inc.,7372
8039,1954694,LGCL,Lucas GC Ltd,7370
8040,1941029,ADVB,Advanced Biomed Inc.,8071
8041,1673504,AGLY,Atlantis Glory Inc.,8742
8042,1353615,FXF,Invesco CurrencyShares Swiss Franc Trust,6221
8043,1062750,SAAYY,SAIPEM S P A /FI,
8044,1130889,CNCL,CANCER CAPITAL CORP,6770
8045,1798458,CRGH,"Carriage House Event Center, Inc.",7200
8046,1875655,AEIB,AEI CapForce II Investment Corp,6770
8047,1912472,DCCA,Decca Investment Ltd,2590
8048,1546652,OUNZ,VanEck Merk Gold Trust,6221
8049,1859392,GLXY,Galaxy Digital Inc.,6211
8050,1903464,AIMA,Aimfinity Investment Corp. I,6770
8051,1852025,GLNK,Grayscale Chainlink Trust (LINK),
8052,1460235,PPLT,abrdn Platinum ETF Trust,6221
8053,1700844,EVOH,EvoAir Holdings Inc.,3585
8054,1658645,LENDX,Stone Ridge Trust V,
8055,1852023,MANA,Grayscale Decentraland Trust (MANA),
8056,1923183,HGRN,Healthy Green Group Holding Ltd,2000
8057,1949257,RADX,Radiopharm Theranostics Ltd,2834
8058,1973056,BOWN,Bowen Acquisition Corp,6770
8059,1761325,GXLM,Grayscale Stellar Lumens Trust (XLM),6221
8060,1950475,BGC,"BGC Group, Inc.",6200
8061,1905920,GLXG,Galaxy Payroll Group Ltd,8700
8062,1680689,NRHI,"Natural Resource Holdings, Inc.",5960
8063,1286405,GJH,STRATS SM TRUST FOR U S CELL CORP SEC SERIES 2004 6,6189
8064,1309251,MALG,MICROALLIANCE GROUP INC.,2080
8065,1708646,AAAU,Goldman Sachs Physical Gold ETF,6221
8066,1895812,ARAG,Arago Acquisition Corp.,6770
8067,1920092,GELS,Gelteq Ltd,2834
8068,1937692,GFCX,GoodFaith Technology Inc.,6199
8069,1956744,SRM,"SRM Entertainment, Inc.",3944
8070,1645108,MDLS,"MDNA Life Sciences, Inc.",2835
8071,1767042,KGS,"Kodiak Gas Services, Inc.",4922
8072,1725210,ETHE,Grayscale Ethereum Trust (ETH),6221
8073,1767057,OBTC,Osprey Bitcoin Trust,6221
8074,1947971,DRFY,Droneify Holdings Ltd,7374
8075,1896511,ZKGCF,ZKGC New Energy Ltd,3690
8076,1927596,WPA,Whale Point Acquisition Corp.,
8077,1947250,GDLT,Greifenberg Digital Ltd,7372
8078,1790320,MSTH,Mystic Holdings Inc./NV,2834
8079,1841931,RPET,New Ruipeng Pet Group Inc.,0700
8080,1723788,BITW,Bitwise 10 Crypto Index Fund,6221
8081,1979005,AFJK,"Aimei Health Technology Co., Ltd.",
8082,1852040,GBAT,Grayscale Basic Attention Token Trust (BAT),
8083,1885514,YBZN,Yi Po International Holdings Ltd,7500
8084,1895159,CJOY,Cine Top Culture Holdings Ltd.,7829
8085,1932629,BCGF,BCGF Acquisition Corp.,
8086,1935418,FMST,Foremost Lithium Resources & Technology Ltd.,1090
8087,1826202,KPN,Kepuni Holdings Inc.,3669
8088,1690012,ICR-PA,"InPoint Commercial Real Estate Income, Inc.",6798
8089,1586009,WEFCX,Wildermuth Fund,
8090,1912287,FLCT,Felicitex Therapeutics Inc.,2834
8091,1852024,GLIV,Grayscale Livepeer Trust (LPT),
8092,1104023,GEMZ,Gemxx Corp.,1400
8093,1515001,VCMIX,Versus Capital Multi-Manager Real Estate Income Fund LLC,
8094,1407573,ACRU,AmeriCrew Inc.,6770
8095,1729637,KARX,Karbon-X Corp.,2844
8096,1722837,CEDAX,BlueBay Destra International Event-Driven Credit Fund,
8097,1661166,LGCP,Legion Capital Corp,6282
8098,1618181,GLDM,World Gold Trust,6221
8099,1551047,TIPLX,Bluerock Total Income (plus) Real Estate Fund,
8100,1891856,GENK,"GEN Restaurant Group, Inc.",5812
8101,1753945,OPHV,"Opti-Harvest, Inc.",3523
8102,1794942,SKFG,"Stark Focus Group, Inc.",5130
8103,1729678,XALCX,"BNY Mellon Alcentra Global Multi-Strategy Credit Fund, Inc.",
8104,1880995,ALPX,"Alopexx, Inc.",2836
8105,1965040,FTRE,Fortrea Holdings Inc.,8071
8106,1850059,FSHP,Flag Ship Acquisition Corp,6770
8107,1938534,FBGL,FBS Global Ltd,3990
8108,1957538,ESGL,ESGL Holdings Ltd,4953
8109,1980034,BELR,"Bell Rose Capital, Inc.",
8110,1916241,PRZO,ParaZero Technologies Ltd.,3728
8111,1931717,CCTG,CCSC Technology International Holdings Ltd,3640
8112,1882148,DESR,DESRI Inc.,4911
8113,1886444,RVGO,"RVELOCITY, INC.",7510
8114,1912498,SCRP,"Scripps Safe, Inc.",7372
8115,1862044,ZKH,ZKH Group Ltd,5200
8116,1450923,SGOL,abrdn Gold ETF Trust,6221
8117,1392449,GPLB,Green Planet Bio Engineering Co. Ltd.,2836
8118,1403528,OAK-PA,"Oaktree Capital Group, LLC",6282
8119,1396878,UGA,"United States Gasoline Fund, LP",6221
8120,1418149,HLRTD,Hillcrest Energy Technologies Ltd.,
8121,1829311,BMNR,"BITMINE IMMERSION TECHNOLOGIES, INC.",6199
8122,1947654,NTV,Neotv Group Ltd,7990
8123,1956410,JPO,"JP Outfitters, Inc.",5600
8124,1896677,GSOL,Grayscale Solana Trust (SOL),
8125,1880249,PSGI,"Perfect Solutions Group, Inc.",6770
8126,1916148,CEAC,CE Energy Acquisition Corp.,6770
8127,1652044,GOOG,Alphabet Inc.,7370
8128,36104,USB-PA,US BANCORP \DE\,6021
8129,1067983,BRK-A,BERKSHIRE HATHAWAY INC,6331
8130,824046,LVMHF,LVMH MOET HENNESSY LOUIS VUITTON,2080
8131,353278,NONOF,NOVO NORDISK A S,2834
8132,19617,JPM-PD,JPMORGAN CHASE & CO,6021
8133,937966,ASMLF,ASML HOLDING NV,3559
8134,70858,BML-PG,BANK OF AMERICA CORP /DE/,6021
8135,70858,BML-PH,BANK OF AMERICA CORP /DE/,6021
8136,70858,BAC-PE,BANK OF AMERICA CORP /DE/,6021
8137,70858,BML-PJ,BANK OF AMERICA CORP /DE/,6021
8138,901832,AZNCF,ASTRAZENECA PLC,2834
8139,1577552,BABAF,Alibaba Group Holding Ltd,7389
8140,811809,BHPLF,BHP Group Ltd,1000
8141,1114448,NVSEF,NOVARTIS AG,2834
8142,72971,WFC-PQ,WELLS FARGO & COMPANY/MN,6021
8143,1108329,PCCYF,PETROCHINA CO LTD,1311
8144,1306965,RYDAF,Shell plc,1311
8145,72971,WFC-PY,WELLS FARGO & COMPANY/MN,6021
8146,72971,WFC-PR,WELLS FARGO & COMPANY/MN,6021
8147,1000184,SAPGF,SAP SE,7372
8148,1089113,HBCYF,HSBC HOLDINGS PLC,6035
8149,879764,TTFNF,TotalEnergies SE,1311
8150,1121404,SNYNF,Sanofi,2834
8151,72971,WFC-PC,WELLS FARGO & COMPANY/MN,6021
8152,1268896,CILJF,CHINA LIFE INSURANCE CO LTD,6311
8153,313838,SNEJF,Sony Group Corp,3651
8154,1378580,EADSF,Airbus SE/ADR,8880
8155,863064,RTPPF,RIO TINTO PLC,1000
8156,1274152,CMXHF,CSL LTD,
8157,835403,DGEAF,DIAGEO PLC,2080
8158,1000275,RY-PT,ROYAL BANK OF CANADA,6029
8159,1067318,MBGAF,DAIMLER AG,3711
8160,886982,GS-PA,GOLDMAN SACHS GROUP INC,6211
8161,895421,MS-PA,MORGAN STANLEY,6211
8162,1303523,BTAFF,British American Tobacco p.l.c.,2111
8163,886982,GS-PD,GOLDMAN SACHS GROUP INC,6211
8164,1091587,ABLZF,ABB LTD,3613
8165,798354,FISV,FISERV INC,7389
8166,1129137,AMXOF,AMERICA MOVIL SAB DE CV/,4813
8167,1131399,GLAXF,GSK plc,2834
8168,886982,GS-PJ,GOLDMAN SACHS GROUP INC,6211
8169,1443276,TOELF,Tokyo Electron LTD,
8170,748954,ATLCY,ATLAS COPCO AB,8880
8171,895421,MS-PI,MORGAN STANLEY,6211
8172,1096200,ESOCF,ENEL SOCIETA PER AZIONI,4911
8173,895421,MS-PF,MORGAN STANLEY,6211
8174,886982,GS-PK,GOLDMAN SACHS GROUP INC,6211
8175,1326160,DUK-PA,Duke Energy CORP,4931
8176,891478,BCDRF,"Banco Santander, S.A.",6029
8177,316709,SCHW-PD,SCHWAB CHARLES CORP,6211
8178,5272,AIG-PA,"AMERICAN INTERNATIONAL GROUP, INC.",6331
8179,1393311,PSA-PK,Public Storage,6798
8180,1116578,PUKPF,PRUDENTIAL PLC,6311
8181,895564,BAESF,BAE SYSTEMS PLC /FI/,
8182,899051,ALL-PH,ALLSTATE CORP,6331
8183,899051,ALL-PB,ALLSTATE CORP,6331
8184,1038143,FNCTF,ORANGE,4813
8185,1330306,VWSYF,VESTAS WIND SYSTEMS A/S,8880
8186,839923,VODPF,VODAFONE GROUP PUBLIC LTD CO,4812
8187,814052,TEFOF,TELEFONICA S A,4813
8188,92122,SOJC,SOUTHERN CO,4911
8189,1297996,DLR-PJ,"DIGITAL REALTY TRUST, INC.",6798
8190,924613,NOKBF,NOKIA CORP,3663
8191,1243429,AMSYF,ArcelorMittal,3312
8192,1439124,EBR-B,BRAZILIAN ELECTRIC POWER CO,4911
8193,1070304,ORXCF,ORIX CORP,6159
8194,46619,HEI-A,HEICO CORP,3724
8195,798941,FCNCB,FIRST CITIZENS BANCSHARES INC /DE/,6022
8196,929058,HUNGF,HUANENG POWER INTERNATIONAL INC,4911
8197,874766,HIG-PG,"HARTFORD FINANCIAL SERVICES GROUP, INC.",6331
8198,35527,FITBI,FIFTH THIRD BANCORP,6022
8199,1560385,FWONK,Liberty Media Corp,4833
8200,1560385,FWONA,Liberty Media Corp,4833
8201,1754301,FOX,Fox Corp,4833
8202,1172724,GFIOF,GOLD FIELDS LTD,1040
8203,947484,ACGLO,ARCH CAPITAL GROUP LTD.,6331
8204,759944,CFG-PD,CITIZENS FINANCIAL GROUP INC/RI,6022
8205,91576,KEY-PJ,KEYCORP /NEW/,6021
8206,1041668,CHKIF,CHINA SOUTHERN AIRLINES CO LTD,4512
8207,1043219,NLY-PF,ANNALY CAPITAL MANAGEMENT INC,6798
8208,1043219,NLY-PG,ANNALY CAPITAL MANAGEMENT INC,6798
8209,1161611,ACHHY,ALUMINUM CORP OF CHINA LTD,3334
8210,932477,LNVGF,LENOVO GROUP LTD,9721
8211,1564708,NWS,NEWS CORP,2711
8212,1617640,Z,"ZILLOW GROUP, INC.",7389
8213,1111711,NI-PB,NISOURCE INC.,4931
8214,1076378,CXMSF,CEMEX SAB DE CV,3241
8215,1545772,BPYPP,Brookfield Property Partners L.P.,6500
8216,1560385,LSXMK,Liberty Media Corp,4833
8217,1127055,VIVEF,VIVENDI,4941
8218,34903,FRT-PC,FEDERAL REALTY INVESTMENT TRUST,6798
8219,769218,AEGOF,AEGON NV,6311
8220,898174,RZB,REINSURANCE GROUP OF AMERICA INC,6311
8221,1423689,AGNCN,AGNC Investment Corp.,6798
8222,1438569,GIKLY,Grifols SA,2834
8223,1562401,AMH-PH,American Homes 4 Rent,6798
8224,1562401,AMH-PG,American Homes 4 Rent,6798
8225,1157557,CIG-C,ENERGY CO OF MINAS GERAIS,4911
8226,886982,GS-PC,GOLDMAN SACHS GROUP INC,6211
8227,1423689,AGNCM,AGNC Investment Corp.,6798
8228,879101,KIM-PM,KIMCO REALTY CORP,6798
8229,1570585,LBTYK,Liberty Global plc,4841
8230,1026214,FMCCT,FEDERAL HOME LOAN MORTGAGE CORP,6111
8231,879101,KIM-PL,KIMCO REALTY CORP,6798
8232,913144,RNR-PF,RENAISSANCERE HOLDINGS LTD,6331
8233,1535929,VOYA-PB,"Voya Financial, Inc.",6311
8234,1527469,ATH-PA,Athene Holding Ltd,6311
8235,1004980,PCG-PA,PG&E Corp,4931
8236,1567683,CWEN-A,"Clearway Energy, Inc.",4911
8237,1403528,OAK-PB,"Oaktree Capital Group, LLC",6282
8238,1593538,JSM,NAVIENT CORP,6211
8239,5513,UNMA,Unum Group,6321
8240,1040971,SLG-PI,SL GREEN REALTY CORP,6798
8241,1004980,PCG-PB,PG&E Corp,4931
8242,794685,GAB-PG,GABELLI EQUITY TRUST INC,
8243,18349,SNV-PD,SYNOVUS FINANCIAL CORP,6021
8244,1172494,AUOTY,AU OPTRONICS CORP,3674
8245,1045450,EPR-PG,EPR PROPERTIES,6798
8246,1004980,PCG-PE,PG&E Corp,4931
8247,1004980,PCG-PG,PG&E Corp,4931
8248,1126956,SR-PA,SPIRE INC,4924
8249,1571283,REXR-PB,"Rexford Industrial Realty, Inc.",6798
8250,1685040,BHFAP,"Brighthouse Financial, Inc.",6311
8251,803649,EQC-PD,Equity Commonwealth,6798
8252,720672,SF-PB,STIFEL FINANCIAL CORP,6211
8253,1446702,UBSFF,Ubisoft Entertainment SA,
8254,1159510,CSGKF,CREDIT SUISSE GROUP AG,6211
8255,1792045,THNPY,Technip Energies N.V.,8711
8256,1308606,SRC-PA,"SPIRIT REALTY CAPITAL, INC.",6512
8257,67887,MOG-B,MOOG INC.,3590
8258,1363829,ESGRO,Enstar Group LTD,6331
8259,1012139,GNGYF,GUANGSHEN RAILWAY CO LTD,4011
8260,43920,GEF-B,"GREIF, INC",3412
8261,1015328,WTFCM,WINTRUST FINANCIAL CORP,6022
8262,1336917,UA,"Under Armour, Inc.",2300
8263,1012019,RUSHB,RUSH ENTERPRISES INC TX,5500
8264,1110805,NS-PA,NuStar Energy L.P.,4610
8265,1110805,NS-PB,NuStar Energy L.P.,4610
8266,1625297,INVVY,INDIVIOR PLC,2834
8267,78814,PBI-PB,PITNEY BOWES INC /DE/,3579
8268,1465740,TWO-PC,TWO HARBORS INVESTMENT CORP.,6798
8269,1409493,CIM-PB,CHIMERA INVESTMENT CORP,6798
8270,1409493,CIM-PD,CHIMERA INVESTMENT CORP,6798
8271,1465740,TWO-PA,TWO HARBORS INVESTMENT CORP.,6798
8272,1465740,TWO-PB,TWO HARBORS INVESTMENT CORP.,6798
8273,1062750,SAPMY,SAIPEM S P A /FI,
8274,99614,TY-P,TRI-CONTINENTAL CORP,
8275,1409493,CIM-PC,CHIMERA INVESTMENT CORP,6798
8276,357294,HOVNP,HOVNANIAN ENTERPRISES INC,1531
8277,1055160,MFA-PB,"MFA FINANCIAL, INC.",6798
8278,925261,AKO-B,ANDINA BOTTLING CO INC,2086
8279,107140,WLYB,"JOHN WILEY & SONS, INC.",2731
8280,1110805,NS-PC,NuStar Energy L.P.,4610
8281,1660734,TRTN-PA,Triton International Ltd,7359
8282,714310,VLYPP,VALLEY NATIONAL BANCORP,6021
8283,7789,ASB-PE,ASSOCIATED BANC-CORP,6022
8284,1628063,SRG-PA,Seritage Growth Properties,6500
8285,310522,FNMAM,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,6111
8286,310522,FNMAS,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,6111
8287,1560385,BATRK,Liberty Media Corp,4833
8288,310522,FNMFN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,6111
8289,1829948,CIXXF,CI Financial Corp.,6282
8290,310522,FNMAH,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,6111
8291,310522,FNMAJ,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,6111
8292,887733,CENTA,CENTRAL GARDEN & PET CO,5190
8293,1504461,NGL-PB,NGL Energy Partners LP,4922
8294,1712184,LILAK,Liberty Latin America Ltd.,4841
8295,1437071,IVR-PC,Invesco Mortgage Capital Inc.,6798
8296,845877,AGM-A,FEDERAL AGRICULTURAL MORTGAGE CORP,6111
8297,1892316,LDDD,Longduoduo Co Ltd,8000
8298,794685,GAB-PH,GABELLI EQUITY TRUST INC,
8299,1412100,MHLA,"Maiden Holdings, Ltd.",6331
8300,1526113,GNL-PA,"Global Net Lease, Inc.",6798
8301,929351,LGF-B,LIONS GATE ENTERTAINMENT CORP /CN/,7812
8302,1534126,GLOG-PA,GasLog Ltd.,4400
8303,1280784,HCXY,"Hercules Capital, Inc.",
8304,1267395,AHL-PD,ASPEN INSURANCE HOLDINGS LTD,6331
8305,1345126,CODI-PA,Compass Diversified Holdings,2510
8306,1026214,FMCKL,FEDERAL HOME LOAN MORTGAGE CORP,6111
8307,1026214,FMCCL,FEDERAL HOME LOAN MORTGAGE CORP,6111
8308,1273685,NYMTN,NEW YORK MORTGAGE TRUST INC,6798
8309,1569187,AHH-PA,"Armada Hoffler Properties, Inc.",6500
8310,1598655,GLOP-PB,GasLog Partners LP,4400
8311,1026214,FMCCI,FEDERAL HOME LOAN MORTGAGE CORP,6111
8312,1026214,FMCCG,FEDERAL HOME LOAN MORTGAGE CORP,6111
8313,1026214,FMCCJ,FEDERAL HOME LOAN MORTGAGE CORP,6111
8314,1026214,FMCKI,FEDERAL HOME LOAN MORTGAGE CORP,6111
8315,1677576,IIPR-PA,INNOVATIVE INDUSTRIAL PROPERTIES INC,6500
8316,1497645,INN-PE,"Summit Hotel Properties, Inc.",6798
8317,1598655,GLOP-PC,GasLog Partners LP,4400
8318,40417,GAM-PB,GENERAL AMERICAN INVESTORS CO INC,0000
8319,1026214,FMCCO,FEDERAL HOME LOAN MORTGAGE CORP,6111
8320,1339422,KDSKF,Royal DSM N.V.,
8321,1029800,UBA,URSTADT BIDDLE PROPERTIES INC,6798
8322,845877,AGM-PD,FEDERAL AGRICULTURAL MORTGAGE CORP,6111
8323,845877,AGM-PC,FEDERAL AGRICULTURAL MORTGAGE CORP,6111
8324,729580,BELFB,BEL FUSE INC /NJ,3677
8325,1029800,UBP-PH,URSTADT BIDDLE PROPERTIES INC,6798
8326,1709442,FSUN,FIRSTSUN CAPITAL BANCORP,6021
8327,1726173,BH,Biglari Holdings Inc.,5812
8328,1209028,AIC,Arlington Asset Investment Corp.,6798
8329,1290877,CLVLF,Clinuvel Pharmaceuticals Ltd,8880
8330,1503584,CMRE-PB,Costamare Inc.,4412
8331,1503584,CMRE-PC,Costamare Inc.,4412
8332,1063344,HT-PD,HERSHA HOSPITALITY TRUST,6798
8333,1503584,CMRE-PD,Costamare Inc.,4412
8334,921671,GGT-PE,GABELLI MULTIMEDIA TRUST INC.,
8335,1313510,GGN-PB,"GAMCO Global Gold, Natural Resources & Income Trust",
8336,1503584,CMRE-PE,Costamare Inc.,4412
8337,1845437,RONI,NET Power Inc.,3620
8338,800457,DGICB,DONEGAL GROUP INC,6331
8339,1887388,BRCHF,Brainchip Holdings Limited/ADR,
8340,353184,AIRTP,AIR T INC,4513
8341,1060349,GAMI,"GAMCO INVESTORS, INC. ET AL",6211
8342,1355096,QRTEB,"Qurate Retail, Inc.",5961
8343,1896084,GSCCF,ioneer Ltd,1400
8344,216085,HVT-A,HAVERTY FURNITURE COMPANIES INC,5712
8345,752642,UMH-PD,"UMH PROPERTIES, INC.",6798
8346,1885754,MTVC,Motive Capital Corp II,6770
8347,1214935,NCV-PA,Virtus Convertible & Income Fund,
8348,1604174,ECCX,Eagle Point Credit Co Inc.,
